Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Admin - Manage Modules,Chrome 81.0.4044.138,,,2020-05-27 12:54:26,2020-05-27 12:56:02,"1m - 35,946s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Manage Modules/Admin - Manage Modules - Next Page,Chrome 81.0.4044.138,,,2020-05-27 12:54:27,2020-05-27 12:56:02,"1m - 35,268s",PASSED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.138,,,2020-05-27 12:54:28,2020-05-27 12:55:26,"57,929s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/button_Modules""))",Chrome 81.0.4044.138,,,2020-05-27 12:55:26,2020-05-27 12:55:30,"4,665s",PASSED
delay(3),Chrome 81.0.4044.138,,,2020-05-27 12:55:30,2020-05-27 12:55:33,"3,005s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/a_Manage Modules""))",Chrome 81.0.4044.138,,,2020-05-27 12:55:33,2020-05-27 12:55:34,"0,568s",PASSED
delay(3),Chrome 81.0.4044.138,,,2020-05-27 12:55:34,2020-05-27 12:55:37,"3,006s",PASSED
"scrollToElement(findTestObject(""Rizka/Admin/Admin - Manage Modules - Next Page/btnNextPage""), 0)",Chrome 81.0.4044.138,,,2020-05-27 12:55:37,2020-05-27 12:55:53,"16,228s",PASSED
delay(3),Chrome 81.0.4044.138,,,2020-05-27 12:55:53,2020-05-27 12:55:56,"3,005s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Next Page/btnNextPage""))",Chrome 81.0.4044.138,,,2020-05-27 12:55:56,2020-05-27 12:55:57,"0,603s",PASSED
"verifyElementClickable(findTestObject(""Rizka/Admin/Admin - Manage Modules - Next Page/btnPreviousPage""))",Chrome 81.0.4044.138,,,2020-05-27 12:55:57,2020-05-27 12:56:02,"5,394s",PASSED
