Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Admin - Manage Modules,Chrome 83.0.4103.106,,,2020-06-22 12:11:52,2020-06-22 12:23:51,"11m - 58,749s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Manage Modules/Admin - Manage Modules - Search,Chrome 83.0.4103.106,,,2020-06-22 12:11:53,2020-06-22 12:13:11,"1m - 17,413s",PASSED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.106,,,2020-06-22 12:11:54,2020-06-22 12:12:58,"1m - 3,987s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/btnModulManagement_v2""))",Chrome 83.0.4103.106,,,2020-06-22 12:12:58,2020-06-22 12:12:59,"0,612s",PASSED
delay(3),Chrome 83.0.4103.106,,,2020-06-22 12:12:59,2020-06-22 12:13:02,"3,014s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/btnManageModul_v3""))",Chrome 83.0.4103.106,,,2020-06-22 12:13:02,2020-06-22 12:13:03,"0,634s",PASSED
delay(3),Chrome 83.0.4103.106,,,2020-06-22 12:13:03,2020-06-22 12:13:06,"3,005s",PASSED
"selectOptionByLabel(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/dropdownStatus_v2""), status, false)",Chrome 83.0.4103.106,,,2020-06-22 12:13:06,2020-06-22 12:13:10,"3,820s",PASSED
"selectOptionByLabel(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/dropdownSearchBy_v2""), searchBy, false)",Chrome 83.0.4103.106,,,2020-06-22 12:13:10,2020-06-22 12:13:10,"0,741s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.106,,,2020-06-22 12:13:10,2020-06-22 12:13:10,"0,002s",PASSED
else,Chrome 83.0.4103.106,,,2020-06-22 12:13:10,2020-06-22 12:13:11,"0,394s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Manage Modules/Admin - Manage Modules - Search,Chrome 83.0.4103.106,,,2020-06-22 12:13:11,2020-06-22 12:14:25,"1m - 14,695s",PASSED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.106,,,2020-06-22 12:13:11,2020-06-22 12:14:05,"54,632s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/btnModulManagement_v2""))",Chrome 83.0.4103.106,,,2020-06-22 12:14:05,2020-06-22 12:14:06,"0,610s",PASSED
delay(3),Chrome 83.0.4103.106,,,2020-06-22 12:14:06,2020-06-22 12:14:09,"3,007s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/btnManageModul_v3""))",Chrome 83.0.4103.106,,,2020-06-22 12:14:09,2020-06-22 12:14:10,"0,497s",PASSED
delay(3),Chrome 83.0.4103.106,,,2020-06-22 12:14:10,2020-06-22 12:14:13,"3,001s",PASSED
"selectOptionByLabel(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/dropdownStatus_v2""), status, false)",Chrome 83.0.4103.106,,,2020-06-22 12:14:13,2020-06-22 12:14:16,"3,926s",PASSED
"selectOptionByLabel(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/dropdownSearchBy_v2""), searchBy, false)",Chrome 83.0.4103.106,,,2020-06-22 12:14:16,2020-06-22 12:14:18,"1,473s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.106,,,2020-06-22 12:14:18,2020-06-22 12:14:25,"7,504s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Manage Modules/Admin - Manage Modules - Search,Chrome 83.0.4103.106,,,2020-06-22 12:14:26,2020-06-22 12:16:11,"1m - 45,236s",PASSED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.106,,,2020-06-22 12:14:26,2020-06-22 12:15:49,"1m - 23,438s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/btnModulManagement_v2""))",Chrome 83.0.4103.106,,,2020-06-22 12:15:49,2020-06-22 12:15:50,"0,524s",PASSED
delay(3),Chrome 83.0.4103.106,,,2020-06-22 12:15:50,2020-06-22 12:15:53,"3,003s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/btnManageModul_v3""))",Chrome 83.0.4103.106,,,2020-06-22 12:15:53,2020-06-22 12:15:53,"0,536s",PASSED
delay(3),Chrome 83.0.4103.106,,,2020-06-22 12:15:53,2020-06-22 12:15:56,"3,004s",PASSED
"selectOptionByLabel(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/dropdownStatus_v2""), status, false)",Chrome 83.0.4103.106,,,2020-06-22 12:15:56,2020-06-22 12:16:01,"5,235s",PASSED
"selectOptionByLabel(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/dropdownSearchBy_v2""), searchBy, false)",Chrome 83.0.4103.106,,,2020-06-22 12:16:01,2020-06-22 12:16:03,"1,522s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.106,,,2020-06-22 12:16:03,2020-06-22 12:16:11,"7,926s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Manage Modules/Admin - Manage Modules - Search,Chrome 83.0.4103.106,,,2020-06-22 12:16:11,2020-06-22 12:17:25,"1m - 13,911s",PASSED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.106,,,2020-06-22 12:16:11,2020-06-22 12:17:07,"56,109s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/btnModulManagement_v2""))",Chrome 83.0.4103.106,,,2020-06-22 12:17:07,2020-06-22 12:17:08,"0,591s",PASSED
delay(3),Chrome 83.0.4103.106,,,2020-06-22 12:17:08,2020-06-22 12:17:11,"3,004s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/btnManageModul_v3""))",Chrome 83.0.4103.106,,,2020-06-22 12:17:11,2020-06-22 12:17:11,"0,447s",PASSED
delay(3),Chrome 83.0.4103.106,,,2020-06-22 12:17:11,2020-06-22 12:17:14,"3,002s",PASSED
