Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Admin - Manage Modules,Chrome 83.0.4103.97,,,2020-06-18 16:20:23,2020-06-18 16:22:51,"2m - 27,907s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Manage Modules/Admin - Manage Modules - Next Page,Chrome 83.0.4103.97,,,2020-06-18 16:20:23,2020-06-18 16:22:51,"2m - 27,310s",PASSED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-18 16:20:24,2020-06-18 16:22:29,"2m - 4,801s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Next Page/btnModuleManagement_v2""))",Chrome 83.0.4103.97,,,2020-06-18 16:22:29,2020-06-18 16:22:30,"0,775s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-18 16:22:30,2020-06-18 16:22:33,"3,008s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Next Page/btnManageModule_v2""))",Chrome 83.0.4103.97,,,2020-06-18 16:22:33,2020-06-18 16:22:33,"0,723s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-18 16:22:33,2020-06-18 16:22:36,"3,008s",PASSED
"scrollToElement(findTestObject(""Rizka/Admin/Admin - Manage Modules - Next Page/btnBefore_v2""), 0)",Chrome 83.0.4103.97,,,2020-06-18 16:22:36,2020-06-18 16:22:43,"6,666s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-18 16:22:43,2020-06-18 16:22:46,"3,005s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Next Page/btnPage2_v2""))",Chrome 83.0.4103.97,,,2020-06-18 16:22:46,2020-06-18 16:22:48,"1,893s",PASSED
"verifyElementClickable(findTestObject(""Rizka/Admin/Admin - Manage Modules - Next Page/btnBefore_v2""))",Chrome 83.0.4103.97,,,2020-06-18 16:22:48,2020-06-18 16:22:51,"2,470s",PASSED
