Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
User - Minta Dukungan,Chrome 83.0.4103.97,,,2020-06-15 11:50:00,2020-06-15 11:53:12,"3m - 12,072s",FAILED
,,,,,,,
Test Cases/Denna/User - Minta Dukungan,Chrome 83.0.4103.97,,,2020-06-15 11:50:01,2020-06-15 11:51:17,"1m - 15,888s",PASSED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-15 11:50:02,2020-06-15 11:50:56,"53,949s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Minta Dukungan/profile""))",Chrome 83.0.4103.97,,,2020-06-15 11:50:56,2020-06-15 11:51:09,"12,659s",PASSED
"click(findTestObject(""Denna/User - Minta Dukungan/btnMintaDukungan_v2""))",Chrome 83.0.4103.97,,,2020-06-15 11:51:09,2020-06-15 11:51:11,"2,077s",PASSED
"setText(findTestObject(""Denna/User - Minta Dukungan/fieldMasukan_v2""), issue)",Chrome 83.0.4103.97,,,2020-06-15 11:51:11,2020-06-15 11:51:15,"3,910s",PASSED
"click(findTestObject(""Denna/User - Minta Dukungan/btnKirim_v2""))",Chrome 83.0.4103.97,,,2020-06-15 11:51:15,2020-06-15 11:51:15,"0,449s",PASSED
"if (keterangan == ""emptyIssue"")",Chrome 83.0.4103.97,,,2020-06-15 11:51:15,2020-06-15 11:51:16,"0,530s",PASSED
closeBrowser(),Chrome 83.0.4103.97,,,2020-06-15 11:51:16,2020-06-15 11:51:17,"1,054s",PASSED
,,,,,,,
Test Cases/Denna/User - Minta Dukungan,Chrome 83.0.4103.97,,,2020-06-15 11:51:17,2020-06-15 11:53:12,"1m - 54,946s",FAILED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-15 11:51:17,2020-06-15 11:52:10,"52,429s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Minta Dukungan/profile""))",Chrome 83.0.4103.97,,,2020-06-15 11:52:10,2020-06-15 11:52:21,"11,493s",PASSED
"click(findTestObject(""Denna/User - Minta Dukungan/btnMintaDukungan_v2""))",Chrome 83.0.4103.97,,,2020-06-15 11:52:21,2020-06-15 11:52:24,"2,425s",PASSED
"setText(findTestObject(""Denna/User - Minta Dukungan/fieldMasukan_v2""), issue)",Chrome 83.0.4103.97,,,2020-06-15 11:52:24,2020-06-15 11:52:28,"4,678s",PASSED
"click(findTestObject(""Denna/User - Minta Dukungan/btnKirim_v2""))",Chrome 83.0.4103.97,,,2020-06-15 11:52:28,2020-06-15 11:52:29,"0,705s",PASSED
"if (keterangan == ""emptyIssue"")",Chrome 83.0.4103.97,,,2020-06-15 11:52:29,2020-06-15 11:52:29,"0,001s",PASSED
else,Chrome 83.0.4103.97,,,2020-06-15 11:52:29,2020-06-15 11:53:12,"43,150s",FAILED
