Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Admin - Manage Modules,Chrome 83.0.4103.97,,,2020-06-18 16:02:51,2020-06-18 16:04:06,"1m - 15,158s",FAILED
,,,,,,,
Test Cases/Rizka/Admin/Manage Modules/Admin - Manage Modules - Next Page,Chrome 83.0.4103.97,,,2020-06-18 16:02:52,2020-06-18 16:04:06,"1m - 14,586s",FAILED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-18 16:02:53,2020-06-18 16:03:51,"58,646s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Next Page/btnModuleManagement_v2""))",Chrome 83.0.4103.97,,,2020-06-18 16:03:51,2020-06-18 16:03:52,"0,495s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-18 16:03:52,2020-06-18 16:03:55,"3,005s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Next Page/btnManageModule_v2""))",Chrome 83.0.4103.97,,,2020-06-18 16:03:55,2020-06-18 16:03:55,"0,502s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-18 16:03:55,2020-06-18 16:03:58,"3,005s",PASSED
"scrollToElement(findTestObject(""Rizka/Admin/Admin - Manage Modules - Next Page/btnBefore_v2""), 0)",Chrome 83.0.4103.97,,,2020-06-18 16:03:58,2020-06-18 16:04:02,"3,484s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-18 16:04:02,2020-06-18 16:04:05,"3,004s",PASSED
"verifyElementNotClickable(findTestObject(""Rizka/Admin/Admin - Manage Modules - Next Page/btnBefore_v2""))",Chrome 83.0.4103.97,,,2020-06-18 16:04:05,2020-06-18 16:04:06,"1,312s",FAILED
