Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
User - Pengaturan Email,Chrome 83.0.4103.97,,,2020-06-12 12:24:38,2020-06-12 12:26:33,"1m - 54,833s",FAILED
,,,,,,,
Test Cases/Denna/User - Pengaturan Email,Chrome 83.0.4103.97,,,2020-06-12 12:24:39,2020-06-12 12:26:33,"1m - 54,016s",FAILED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-12 12:24:40,2020-06-12 12:25:36,"55,184s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Pengaturan Email/button Profile""))",Chrome 83.0.4103.97,,,2020-06-12 12:25:36,2020-06-12 12:25:48,"12,210s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Pengaturan Email/button Pengaturan Email""))",Chrome 83.0.4103.97,,,2020-06-12 12:25:48,2020-06-12 12:26:33,"45,579s",FAILED
