Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser(""https://appsrv1.deltadatamandiri.com/ACC_LMS_WEB/#/admNLmn"")",Chrome 83.0.4103.97,,,2020-06-17 13:48:24,2020-06-17 13:48:49,"24,234s",PASSED
maximizeWindow(),Chrome 83.0.4103.97,,,2020-06-17 13:48:49,2020-06-17 13:48:50,"1,181s",PASSED
delay(30),Chrome 83.0.4103.97,,,2020-06-17 13:48:50,2020-06-17 13:49:20,"30,002s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Login/btnLogin""))",Chrome 83.0.4103.97,,,2020-06-17 13:49:20,2020-06-17 13:49:20,"0,433s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Login/txtUsername""), username)",Chrome 83.0.4103.97,,,2020-06-17 13:49:20,2020-06-17 13:49:21,"0,653s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Login/txtPassword""), password)",Chrome 83.0.4103.97,,,2020-06-17 13:49:21,2020-06-17 13:49:21,"0,523s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Login/btnEyePass""))",Chrome 83.0.4103.97,,,2020-06-17 13:49:21,2020-06-17 13:49:22,"0,544s",PASSED
"if (rememberMe == ""yes"")",Chrome 83.0.4103.97,,,2020-06-17 13:49:22,2020-06-17 13:49:22,"0,002s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Login/btnLogin2""))",Chrome 83.0.4103.97,,,2020-06-17 13:49:22,2020-06-17 13:49:22,"0,442s",PASSED
delay(10),Chrome 83.0.4103.97,,,2020-06-17 13:49:22,2020-06-17 13:49:32,"10,004s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.97,,,2020-06-17 13:49:32,2020-06-17 13:49:32,"0,001s",PASSED
"else if (condition == ""isEmpty"")",Chrome 83.0.4103.97,,,2020-06-17 13:49:32,2020-06-17 13:49:32,"0,001s",PASSED
else,Chrome 83.0.4103.97,,,2020-06-17 13:49:32,2020-06-17 13:49:33,"0,361s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Custom/Admin - Login,Chrome 83.0.4103.97,,,2020-06-17 13:49:33,2020-06-17 13:50:41,"1m - 8,398s",PASSED
"openBrowser(""https://appsrv1.deltadatamandiri.com/ACC_LMS_WEB/#/admNLmn"")",Chrome 83.0.4103.97,,,2020-06-17 13:49:33,2020-06-17 13:49:57,"24,027s",PASSED
maximizeWindow(),Chrome 83.0.4103.97,,,2020-06-17 13:49:57,2020-06-17 13:49:58,"1,147s",PASSED
delay(30),Chrome 83.0.4103.97,,,2020-06-17 13:49:58,2020-06-17 13:50:28,"30,003s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Login/btnLogin""))",Chrome 83.0.4103.97,,,2020-06-17 13:50:28,2020-06-17 13:50:29,"0,463s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Login/txtUsername""), username)",Chrome 83.0.4103.97,,,2020-06-17 13:50:29,2020-06-17 13:50:29,"0,646s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Login/txtPassword""), password)",Chrome 83.0.4103.97,,,2020-06-17 13:50:29,2020-06-17 13:50:30,"0,635s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Login/btnEyePass""))",Chrome 83.0.4103.97,,,2020-06-17 13:50:30,2020-06-17 13:50:30,"0,545s",PASSED
"if (rememberMe == ""yes"")",Chrome 83.0.4103.97,,,2020-06-17 13:50:30,2020-06-17 13:50:30,"0,001s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Login/btnLogin2""))",Chrome 83.0.4103.97,,,2020-06-17 13:50:30,2020-06-17 13:50:31,"0,445s",PASSED
delay(10),Chrome 83.0.4103.97,,,2020-06-17 13:50:31,2020-06-17 13:50:41,"10,004s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.97,,,2020-06-17 13:50:41,2020-06-17 13:50:41,"0,001s",PASSED
"else if (condition == ""isEmpty"")",Chrome 83.0.4103.97,,,2020-06-17 13:50:41,2020-06-17 13:50:41,"0,383s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Custom/Admin - Login,Chrome 83.0.4103.97,,,2020-06-17 13:50:41,2020-06-17 13:52:17,"1m - 35,595s",PASSED
"openBrowser(""https://appsrv1.deltadatamandiri.com/ACC_LMS_WEB/#/admNLmn"")",Chrome 83.0.4103.97,,,2020-06-17 13:50:41,2020-06-17 13:51:33,"51,336s",PASSED
maximizeWindow(),Chrome 83.0.4103.97,,,2020-06-17 13:51:33,2020-06-17 13:51:34,"1,424s",PASSED
delay(30),Chrome 83.0.4103.97,,,2020-06-17 13:51:34,2020-06-17 13:52:04,"30,006s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Login/btnLogin""))",Chrome 83.0.4103.97,,,2020-06-17 13:52:04,2020-06-17 13:52:05,"0,440s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Login/txtUsername""), username)",Chrome 83.0.4103.97,,,2020-06-17 13:52:05,2020-06-17 13:52:05,"0,673s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Login/txtPassword""), password)",Chrome 83.0.4103.97,,,2020-06-17 13:52:05,2020-06-17 13:52:06,"0,466s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Login/btnEyePass""))",Chrome 83.0.4103.97,,,2020-06-17 13:52:06,2020-06-17 13:52:06,"0,405s",PASSED
"if (rememberMe == ""yes"")",Chrome 83.0.4103.97,,,2020-06-17 13:52:06,2020-06-17 13:52:06,"0,000s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Login/btnLogin2""))",Chrome 83.0.4103.97,,,2020-06-17 13:52:06,2020-06-17 13:52:07,"0,426s",PASSED
delay(10),Chrome 83.0.4103.97,,,2020-06-17 13:52:07,2020-06-17 13:52:17,"10,004s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.97,,,2020-06-17 13:52:17,2020-06-17 13:52:17,"0,000s",PASSED
"else if (condition == ""isEmpty"")",Chrome 83.0.4103.97,,,2020-06-17 13:52:17,2020-06-17 13:52:17,"0,350s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Custom/Admin - Login,Chrome 83.0.4103.97,,,2020-06-17 13:52:17,2020-06-17 13:54:03,"1m - 45,767s",PASSED
"openBrowser(""https://appsrv1.deltadatamandiri.com/ACC_LMS_WEB/#/admNLmn"")",Chrome 83.0.4103.97,,,2020-06-17 13:52:17,2020-06-17 13:53:19,"1m - 1,756s",PASSED
maximizeWindow(),Chrome 83.0.4103.97,,,2020-06-17 13:53:19,2020-06-17 13:53:20,"1,153s",PASSED
delay(30),Chrome 83.0.4103.97,,,2020-06-17 13:53:20,2020-06-17 13:53:50,"30,005s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Login/btnLogin""))",Chrome 83.0.4103.97,,,2020-06-17 13:53:50,2020-06-17 13:53:50,"0,463s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Login/txtUsername""), username)",Chrome 83.0.4103.97,,,2020-06-17 13:53:50,2020-06-17 13:53:51,"0,600s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Login/txtPassword""), password)",Chrome 83.0.4103.97,,,2020-06-17 13:53:51,2020-06-17 13:53:51,"0,461s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Login/btnEyePass""))",Chrome 83.0.4103.97,,,2020-06-17 13:53:51,2020-06-17 13:53:52,"0,463s",PASSED
"if (rememberMe == ""yes"")",Chrome 83.0.4103.97,,,2020-06-17 13:53:52,2020-06-17 13:53:52,"0,000s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Login/btnLogin2""))",Chrome 83.0.4103.97,,,2020-06-17 13:53:52,2020-06-17 13:53:52,"0,445s",PASSED
delay(10),Chrome 83.0.4103.97,,,2020-06-17 13:53:52,2020-06-17 13:54:02,"10,004s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.97,,,2020-06-17 13:54:02,2020-06-17 13:54:02,"0,000s",PASSED
"else if (condition == ""isEmpty"")",Chrome 83.0.4103.97,,,2020-06-17 13:54:02,2020-06-17 13:54:03,"0,349s",PASSED
