Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Admin - Manage Modules,Chrome 83.0.4103.106,,,2020-06-19 15:49:28,2020-06-19 15:51:44,"2m - 16,110s",FAILED
,,,,,,,
Test Cases/Rizka/Admin/Manage Modules/Admin - Manage Modules - Search,Chrome 83.0.4103.106,,,2020-06-19 15:49:29,2020-06-19 15:51:44,"2m - 14,934s",FAILED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.106,,,2020-06-19 15:49:31,2020-06-19 15:50:45,"1m - 13,937s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/btnModulManagement_v2""))",Chrome 83.0.4103.106,,,2020-06-19 15:50:45,2020-06-19 15:50:46,"0,712s",PASSED
delay(3),Chrome 83.0.4103.106,,,2020-06-19 15:50:46,2020-06-19 15:50:49,"3,006s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/btnManageModul_v3""))",Chrome 83.0.4103.106,,,2020-06-19 15:50:49,2020-06-19 15:50:49,"0,656s",PASSED
delay(3),Chrome 83.0.4103.106,,,2020-06-19 15:50:49,2020-06-19 15:50:52,"3,009s",PASSED
"selectOptionByLabel(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/dropdownStatus_v2""), status, false)",Chrome 83.0.4103.106,,,2020-06-19 15:50:52,2020-06-19 15:50:56,"3,096s",PASSED
"selectOptionByLabel(findTestObject(""Rizka/Admin/Admin - Manage Modules - Search/dropdownSearchBy_v2""), searchBy, false)",Chrome 83.0.4103.106,,,2020-06-19 15:50:56,2020-06-19 15:50:56,"0,754s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.106,,,2020-06-19 15:50:56,2020-06-19 15:50:56,"0,000s",PASSED
else,Chrome 83.0.4103.106,,,2020-06-19 15:50:56,2020-06-19 15:51:44,"47,545s",FAILED
