Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
User - Minta Dukungan,Chrome 83.0.4103.97,,,2020-06-15 11:29:57,2020-06-15 11:33:35,"3m - 37,643s",FAILED
,,,,,,,
Test Cases/Denna/User - Minta Dukungan,Chrome 83.0.4103.97,,,2020-06-15 11:29:59,2020-06-15 11:31:28,"1m - 29,347s",PASSED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-15 11:30:00,2020-06-15 11:31:08,"1m - 8,303s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Minta Dukungan/profile""))",Chrome 83.0.4103.97,,,2020-06-15 11:31:08,2020-06-15 11:31:19,"10,607s",PASSED
"click(findTestObject(""Denna/User - Minta Dukungan/btnMintaDukungan_v2""))",Chrome 83.0.4103.97,,,2020-06-15 11:31:19,2020-06-15 11:31:21,"2,450s",PASSED
"setText(findTestObject(""Denna/User - Minta Dukungan/fieldMasukan_v2""), issue)",Chrome 83.0.4103.97,,,2020-06-15 11:31:21,2020-06-15 11:31:26,"4,526s",PASSED
"click(findTestObject(""Denna/User - Minta Dukungan/btnKirim_v2""))",Chrome 83.0.4103.97,,,2020-06-15 11:31:26,2020-06-15 11:31:26,"0,538s",PASSED
"if (keterangan == ""emptyIssue"")",Chrome 83.0.4103.97,,,2020-06-15 11:31:26,2020-06-15 11:31:27,"0,492s",PASSED
closeBrowser(),Chrome 83.0.4103.97,,,2020-06-15 11:31:27,2020-06-15 11:31:28,"1,300s",PASSED
,,,,,,,
Test Cases/Denna/User - Minta Dukungan,Chrome 83.0.4103.97,,,2020-06-15 11:31:28,2020-06-15 11:33:35,"2m - 6,686s",FAILED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-15 11:31:28,2020-06-15 11:32:35,"1m - 6,442s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Minta Dukungan/profile""))",Chrome 83.0.4103.97,,,2020-06-15 11:32:35,2020-06-15 11:32:46,"11,080s",PASSED
"click(findTestObject(""Denna/User - Minta Dukungan/btnMintaDukungan_v2""))",Chrome 83.0.4103.97,,,2020-06-15 11:32:46,2020-06-15 11:32:48,"2,223s",PASSED
"setText(findTestObject(""Denna/User - Minta Dukungan/fieldMasukan_v2""), issue)",Chrome 83.0.4103.97,,,2020-06-15 11:32:48,2020-06-15 11:32:53,"4,763s",PASSED
"click(findTestObject(""Denna/User - Minta Dukungan/btnKirim_v2""))",Chrome 83.0.4103.97,,,2020-06-15 11:32:53,2020-06-15 11:32:54,"0,741s",PASSED
"if (keterangan == ""emptyIssue"")",Chrome 83.0.4103.97,,,2020-06-15 11:32:54,2020-06-15 11:32:54,"0,001s",PASSED
else,Chrome 83.0.4103.97,,,2020-06-15 11:32:54,2020-06-15 11:33:35,"41,198s",FAILED
