Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeCurrentPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:19:10,2020-06-17 15:19:11,"0,407s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtCurrentPassword""), currentPass)",Chrome 83.0.4103.97,,,2020-06-17 15:19:11,2020-06-17 15:19:11,"0,572s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:19:11,2020-06-17 15:19:12,"0,437s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtNewPassword""), newPass)",Chrome 83.0.4103.97,,,2020-06-17 15:19:12,2020-06-17 15:19:12,"0,555s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeConfirmNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:19:12,2020-06-17 15:19:13,"0,387s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtxNewPasswordConfirm""), confirmNewPass)",Chrome 83.0.4103.97,,,2020-06-17 15:19:13,2020-06-17 15:19:13,"0,619s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.97,,,2020-06-17 15:19:13,2020-06-17 15:19:13,"0,001s",PASSED
"else if (condition == ""cancelSave"")",Chrome 83.0.4103.97,,,2020-06-17 15:19:13,2020-06-17 15:19:13,"0,000s",PASSED
else,Chrome 83.0.4103.97,,,2020-06-17 15:19:13,2020-06-17 15:19:14,"0,982s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Custom/Admin - Change Password,Chrome 83.0.4103.97,,,2020-06-17 15:19:14,2020-06-17 15:20:28,"1m - 14,033s",PASSED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-17 15:19:14,2020-06-17 15:20:15,"1m - 0,945s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnMyProfile""))",Chrome 83.0.4103.97,,,2020-06-17 15:20:15,2020-06-17 15:20:16,"0,416s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-17 15:20:16,2020-06-17 15:20:19,"3,004s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnChangePassword_v2""))",Chrome 83.0.4103.97,,,2020-06-17 15:20:19,2020-06-17 15:20:19,"0,534s",PASSED
delay(5),Chrome 83.0.4103.97,,,2020-06-17 15:20:19,2020-06-17 15:20:24,"5,009s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeCurrentPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:20:24,2020-06-17 15:20:25,"0,466s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtCurrentPassword""), currentPass)",Chrome 83.0.4103.97,,,2020-06-17 15:20:25,2020-06-17 15:20:25,"0,579s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:20:25,2020-06-17 15:20:26,"0,421s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtNewPassword""), newPass)",Chrome 83.0.4103.97,,,2020-06-17 15:20:26,2020-06-17 15:20:26,"0,556s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeConfirmNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:20:26,2020-06-17 15:20:27,"0,465s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtxNewPasswordConfirm""), confirmNewPass)",Chrome 83.0.4103.97,,,2020-06-17 15:20:27,2020-06-17 15:20:27,"0,590s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.97,,,2020-06-17 15:20:27,2020-06-17 15:20:27,"0,001s",PASSED
