Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
User - Logout,Chrome 83.0.4103.97,,,2020-06-11 19:40:17,2020-06-11 19:42:36,"2m - 18,943s",FAILED
,,,,,,,
Test Cases/Denna/User - Logout,Chrome 83.0.4103.97,,,2020-06-11 19:40:18,2020-06-11 19:42:36,"2m - 18,065s",FAILED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-11 19:40:19,2020-06-11 19:41:38,"1m - 18,746s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Logout/icon Photo Profile""))",Chrome 83.0.4103.97,,,2020-06-11 19:41:38,2020-06-11 19:41:50,"11,761s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Logout/button Log  Out""))",Chrome 83.0.4103.97,,,2020-06-11 19:41:50,2020-06-11 19:42:36,"46,500s",FAILED
